,list_price,property_id,price_reduced_amount,description.year_built,description.sold_price,description.lot_sqft,description.sqft,description.stories,description.beds,description.type,location.address.state,location.address.state_code,basement,big_lot,big_yard,carport,central_air,central_heat,city_view,community_outdoor_space,community_security_features,community_swimming_pool,corner_lot,dining_room,dishwasher,energy_efficient,ensuite,family_room,farm,fenced_yard,fireplace,floor_plan,forced_air,front_porch,garage_1_or_more,garage_2_or_more,garage_3_or_more,groundscare,hardwood_floors,high_ceiling,hill_or_mountain_view,laundry_room,modern_kitchen,new_roof,open_floor_plan,park,ranch,recreation_facilities,rental_property,shopping,single_story,trails,two_or_more_stories,updated_kitchen,view,views,washer_dryer,mean,median,std
7462,209000.0,7637181039,,2001.0,209000,3598.0,1392.0,1.0,3.0,single_family,Oklahoma,OK,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,250653.78787878800,220000.0,109797.46962789000
7463,174900.0,7847213817,,1950.0,177500,6203.0,919.0,1.0,2.0,single_family,Oklahoma,OK,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,250653.78787878800,220000.0,109797.46962789000
7464,110000.0,7480938180,,,102000,273992.0,,,,land,Oklahoma,OK,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102000.0,102000.0,0.0
7465,297800.0,7198847099,,2011.0,298800,7841.0,1946.0,1.0,3.0,single_family,Oklahoma,OK,0,0,0,0,1,1,0,1,1,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,250653.78787878800,220000.0,109797.46962789000
7466,280000.0,8331821356,,2003.0,272500,10890.0,2167.0,1.0,3.0,single_family,Oklahoma,OK,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,250653.78787878800,220000.0,109797.46962789000
7467,415000.0,8091909269,,2016.0,410000,8202.0,2165.0,1.0,4.0,single_family,Oklahoma,OK,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,250653.78787878800,220000.0,109797.46962789000
7468,200000.0,7208444594,5000.0,1968.0,200000,8185.0,1629.0,1.0,3.0,single_family,Oklahoma,OK,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,250653.78787878800,220000.0,109797.46962789000
7469,160000.0,9031371252,,,147500,43560.0,,,,land,Oklahoma,OK,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,553538.4615384620,362000.0,375358.11645286800
7470,273900.0,7384935331,16000.0,2016.0,267500,6094.0,1729.0,1.0,3.0,single_family,Oklahoma,OK,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,553538.4615384620,362000.0,375358.11645286800
7471,175000.0,8502336490,,1952.0,163000,7614.0,924.0,1.0,2.0,single_family,Oklahoma,OK,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,250653.78787878800,220000.0,109797.46962789000
7472,175000.0,7481082933,,1948.0,172500,8350.0,916.0,1.0,2.0,single_family,Oklahoma,OK,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,250653.78787878800,220000.0,109797.46962789000
7473,379900.0,9298648462,,2023.0,380000,9239.0,2075.0,1.0,4.0,single_family,Oklahoma,OK,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,340530.2631578950,380000.0,100700.3141128510
7474,345000.0,8631876055,,2002.0,339000,10350.0,2427.0,1.0,3.0,single_family,Oklahoma,OK,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,553538.4615384620,362000.0,375358.11645286800
7475,140000.0,7675316174,,1961.0,147000,8777.0,1016.0,1.0,3.0,single_family,Oklahoma,OK,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,250653.78787878800,220000.0,109797.46962789000
7476,349000.0,8314573523,,1977.0,360000,6050.0,3535.0,2.0,3.0,single_family,Oklahoma,OK,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,250653.78787878800,220000.0,109797.46962789000
7477,165000.0,8159480710,,1997.0,165000,218236.0,1216.0,1.0,3.0,single_family,Oklahoma,OK,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,340530.2631578950,380000.0,100700.3141128510
7478,132000.0,7482900037,2000.0,1968.0,130000,6490.0,937.0,1.0,3.0,single_family,Oklahoma,OK,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,250653.78787878800,220000.0,109797.46962789000
7479,280000.0,9003331398,,2023.0,280000,,1295.0,1.0,3.0,single_family,Oklahoma,OK,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,250653.78787878800,220000.0,109797.46962789000
7480,262500.0,7324213430,7500.0,1991.0,255000,8002.0,1987.0,1.0,4.0,single_family,Oklahoma,OK,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,553538.4615384620,362000.0,375358.11645286800
7481,300000.0,6922687579,,1986.0,272500,10454.0,1697.0,2.0,3.0,single_family,North Carolina,NC,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,617205.8571428570,425000.0,534044.0739194630
7482,975000.0,5659664478,,1915.0,905000,8712.0,4179.0,2.0,6.0,single_family,North Carolina,NC,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,617205.8571428570,425000.0,534044.0739194630
7483,529900.0,5769551073,10000.0,1981.0,500000,125453.0,1502.0,1.0,3.0,single_family,North Carolina,NC,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,617205.8571428570,425000.0,534044.0739194630
7484,699400.0,5760074151,100.0,1998.0,700000,50094.0,2857.0,2.0,3.0,single_family,North Carolina,NC,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,617205.8571428570,425000.0,534044.0739194630
7485,525000.0,6777978146,,1999.0,509000,32234.0,2333.0,2.0,3.0,single_family,North Carolina,NC,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,617205.8571428570,425000.0,534044.0739194630
7486,329000.0,5323561016,21000.0,2004.0,315000,3920.0,1531.0,2.0,3.0,single_family,North Carolina,NC,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,1,0,1,1,1,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,617205.8571428570,425000.0,534044.0739194630
7487,230000.0,5552823724,35000.0,1979.0,205000,21344.0,1071.0,1.0,3.0,single_family,North Carolina,NC,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,617205.8571428570,425000.0,534044.0739194630
7488,1750000.0,6393052632,50000.0,1995.0,1660000,174240.0,7576.0,2.0,4.0,single_family,North Carolina,NC,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,617205.8571428570,425000.0,534044.0739194630
7489,739990.0,5529662497,,2005.0,707500,6534.0,3115.0,2.0,4.0,single_family,North Carolina,NC,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,1,0,0,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1,617205.8571428570,425000.0,534044.0739194630
7490,3190000.0,6007726455,,2003.0,3200000,101930.0,11218.0,2.0,6.0,single_family,North Carolina,NC,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,617205.8571428570,425000.0,534044.0739194630
7491,291500.0,6494571693,2000.0,2007.0,280000,1742.0,1507.0,2.0,3.0,townhomes,North Carolina,NC,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,617205.8571428570,425000.0,534044.0739194630
7492,254900.0,6237481843,5000.0,1995.0,246500,4356.0,1230.0,2.0,2.0,townhomes,North Carolina,NC,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,617205.8571428570,425000.0,534044.0739194630
7493,570000.0,5413862173,,1981.0,560000,42689.0,2878.0,2.0,3.0,single_family,North Carolina,NC,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,617205.8571428570,425000.0,534044.0739194630
7494,418000.0,5679861396,32000.0,1996.0,415000,14375.0,1952.0,2.0,4.0,single_family,North Carolina,NC,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,617205.8571428570,425000.0,534044.0739194630
7495,275000.0,6135524487,3000.0,2005.0,270000,,1630.0,3.0,3.0,condos,North Carolina,NC,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0,617205.8571428570,425000.0,534044.0739194630
7496,375000.0,6451286001,14000.0,2000.0,383000,5227.0,1543.0,2.0,3.0,single_family,North Carolina,NC,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,1,1,0,1,0,0,617205.8571428570,425000.0,534044.0739194630
7497,775000.0,6270545200,25000.0,2018.0,750000,51401.0,2734.0,2.0,4.0,single_family,North Carolina,NC,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,617205.8571428570,425000.0,534044.0739194630
7498,538500.0,5177405029,500.0,2005.0,525000,,1625.0,1.0,2.0,condos,North Carolina,NC,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,617205.8571428570,425000.0,534044.0739194630
7499,620000.0,5688989441,30000.0,2014.0,641450,6970.0,3240.0,2.0,5.0,single_family,North Carolina,NC,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,617205.8571428570,425000.0,534044.0739194630
7500,1180000.0,5132945720,,2003.0,1150000,71003.0,4443.0,2.0,4.0,single_family,North Carolina,NC,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,617205.8571428570,425000.0,534044.0739194630
7501,874900.0,5259855667,25000.0,2004.0,874900,10454.0,4364.0,2.0,5.0,single_family,North Carolina,NC,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,1,0,1,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,617205.8571428570,425000.0,534044.0739194630
7502,439900.0,9615451897,3000.0,2022.0,425000,29185.0,1578.0,1.0,3.0,single_family,North Carolina,NC,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,617205.8571428570,425000.0,534044.0739194630
7503,300000.0,9109689963,10000.0,2019.0,290000,5227.0,1246.0,1.0,3.0,single_family,North Carolina,NC,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,617205.8571428570,425000.0,534044.0739194630
7504,244900.0,5228366832,,1984.0,238000,3920.0,1058.0,2.0,2.0,townhomes,North Carolina,NC,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,617205.8571428570,425000.0,534044.0739194630
7505,398000.0,5871119812,7000.0,2008.0,390000,1307.0,1652.0,2.0,3.0,townhomes,North Carolina,NC,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,1,1,617205.8571428570,425000.0,534044.0739194630
7506,525000.0,6397963513,,1947.0,487000,6970.0,676.0,1.0,2.0,single_family,North Carolina,NC,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,617205.8571428570,425000.0,534044.0739194630
7507,900000.0,5369653239,100000.0,1961.0,690000,,,,,single_family,North Carolina,NC,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,617205.8571428570,425000.0,534044.0739194630
7508,399000.0,6951532641,,1990.0,400000,37026.0,1617.0,2.0,3.0,single_family,North Carolina,NC,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,617205.8571428570,425000.0,534044.0739194630
7509,750000.0,5235497192,15000.0,2008.0,725000,2614.0,2496.0,3.0,3.0,townhomes,North Carolina,NC,0,0,0,0,1,0,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,617205.8571428570,425000.0,534044.0739194630
7510,380000.0,6237998492,5000.0,1982.0,375000,10890.0,1657.0,2.0,3.0,single_family,North Carolina,NC,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,617205.8571428570,425000.0,534044.0739194630
7511,335000.0,6486235158,,1980.0,310000,7841.0,748.0,1.0,1.0,single_family,North Carolina,NC,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,617205.8571428570,425000.0,534044.0739194630
7512,439000.0,5370120180,11000.0,1967.0,399000,11761.0,1973.0,2.0,4.0,single_family,North Carolina,NC,1,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,617205.8571428570,425000.0,534044.0739194630
7513,442900.0,5146180021,,1997.0,437000,8712.0,2057.0,2.0,3.0,single_family,North Carolina,NC,0,0,0,0,1,0,1,1,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,617205.8571428570,425000.0,534044.0739194630
7514,2099500.0,5901286852,200000.0,2008.0,1862500,28750.0,5743.0,2.0,4.0,single_family,North Carolina,NC,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,617205.8571428570,425000.0,534044.0739194630
7515,349900.0,6922440352,,2006.0,356000,8276.0,2079.0,2.0,3.0,single_family,North Carolina,NC,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,617205.8571428570,425000.0,534044.0739194630
7516,625000.0,5113888119,,2002.0,650000,,2105.0,1.0,3.0,condos,North Carolina,NC,0,0,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,1,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,617205.8571428570,425000.0,534044.0739194630
7517,349000.0,5215201622,,2005.0,350000,,1723.0,,3.0,single_family,North Carolina,NC,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,617205.8571428570,425000.0,534044.0739194630
7518,450000.0,6149461949,,2006.0,440000,2614.0,2217.0,2.0,3.0,townhomes,North Carolina,NC,0,0,0,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0,1,617205.8571428570,425000.0,534044.0739194630
7519,335000.0,6101831887,,1987.0,335000,31363.0,1539.0,1.0,3.0,single_family,North Carolina,NC,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,617205.8571428570,425000.0,534044.0739194630
7520,1150000.0,5427672094,,1949.0,1125000,11326.0,2283.0,2.0,3.0,single_family,North Carolina,NC,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,617205.8571428570,425000.0,534044.0739194630
7521,415000.0,6135998795,10000.0,2005.0,410000,3485.0,1832.0,1.0,3.0,townhomes,North Carolina,NC,0,0,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,617205.8571428570,425000.0,534044.0739194630
7522,315000.0,6799476376,10000.0,2006.0,280000,,1266.0,1.0,2.0,condos,North Carolina,NC,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,617205.8571428570,425000.0,534044.0739194630
7523,159900.0,6869116396,,1985.0,154000,2700.0,1064.0,2.0,3.0,townhomes,Delaware,DE,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,312838.4428571430,285000.0,135795.85897840700
7524,325000.0,5578000552,,1978.0,340000,9990.0,2016.0,2.0,4.0,single_family,Delaware,DE,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,312838.4428571430,285000.0,135795.85897840700
7525,460000.0,5172497602,5000.0,2003.0,430000,10036.0,2204.0,2.0,4.0,single_family,Delaware,DE,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,312838.4428571430,285000.0,135795.85897840700
7526,259900.0,6115300912,,1955.0,250000,7250.0,1134.0,1.0,3.0,single_family,Delaware,DE,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,312838.4428571430,285000.0,135795.85897840700
7527,325000.0,6260987299,,1994.0,325000,52272.0,2080.0,1.0,3.0,single_family,Delaware,DE,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,312838.4428571430,285000.0,135795.85897840700
7528,369900.0,5231725415,15100.0,1978.0,374000,10026.0,1744.0,2.0,4.0,single_family,Delaware,DE,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,312838.4428571430,285000.0,135795.85897840700
7529,399900.0,5139176257,,2022.0,410000,28750.0,1649.0,2.0,3.0,single_family,Delaware,DE,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,312838.4428571430,285000.0,135795.85897840700
7530,324999.0,6761443716,19901.0,1973.0,320000,20038.0,2361.0,1.0,3.0,single_family,Delaware,DE,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,312838.4428571430,285000.0,135795.85897840700
7531,275000.0,5208882615,10000.0,2005.0,275000,4678.0,1734.0,2.0,3.0,townhomes,Delaware,DE,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,312838.4428571430,285000.0,135795.85897840700
7532,401000.0,6385358237,,2017.0,401000,8025.0,2240.0,3.0,4.0,single_family,Delaware,DE,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,312838.4428571430,285000.0,135795.85897840700
7533,850000.0,6650570381,,2019.0,800000,10181.0,1965.0,2.0,3.0,single_family,Delaware,DE,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,312838.4428571430,285000.0,135795.85897840700
7534,270000.0,6842832534,,1974.0,265000,22000.0,1092.0,1.0,3.0,single_family,Delaware,DE,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,312838.4428571430,285000.0,135795.85897840700
7535,325000.0,5621068610,10000.0,1963.0,335000,47916.0,1850.0,2.0,4.0,single_family,Delaware,DE,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,312838.4428571430,285000.0,135795.85897840700
7536,285000.0,5954598795,,1964.0,285000,8000.0,2095.0,1.0,4.0,single_family,Delaware,DE,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,312838.4428571430,285000.0,135795.85897840700
7537,117000.0,6021800232,3000.0,1980.0,118000,,1000.0,1.0,2.0,condos,Delaware,DE,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,312838.4428571430,285000.0,135795.85897840700
7538,249900.0,5851942496,5100.0,1998.0,249900,2674.0,1804.0,3.0,3.0,townhomes,Delaware,DE,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,312838.4428571430,285000.0,135795.85897840700
7539,245000.0,9645808891,1000.0,2018.0,250000,2000.0,1220.0,2.0,3.0,townhomes,Delaware,DE,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,312838.4428571430,285000.0,135795.85897840700
7540,275000.0,5163763708,,1965.0,285000,10019.0,1746.0,2.0,4.0,single_family,Delaware,DE,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,312838.4428571430,285000.0,135795.85897840700
7541,335900.0,6885152124,,1880.0,315000,7405.0,2297.0,3.0,4.0,single_family,Delaware,DE,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,312838.4428571430,285000.0,135795.85897840700
7542,190000.0,6279804154,,1994.0,180000,2008.0,1260.0,2.0,3.0,townhomes,Delaware,DE,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,312838.4428571430,285000.0,135795.85897840700
7543,150000.0,5457754728,,1978.0,145000,3300.0,1524.0,2.0,3.0,townhomes,Delaware,DE,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,312838.4428571430,285000.0,135795.85897840700
